Task ID,Supplier ID,Cost
T74,S35,0.4394345638197805
T74,S10,0.4397936940324324
T74,S26,0.44082763072603
T75,S46,0.3837974150476442
T75,S15,0.3913704186849135
T75,S55,0.3929921172669253
T75,S59,0.3936195942069833
T75,S56,0.3942700374181653
T75,S40,0.3990711139516545
T75,S19,0.3994757854833193
T75,S5,0.3995033885412585
T75,S22,0.3996210163557381
T75,S50,0.4005631555069632
T76,S8,0.3660169291539293
T76,S13,0.3677579753097578
T76,S51,0.3693373035482484
T76,S40,0.3736964557045682
T76,S33,0.3743856729744032
T76,S30,0.3745371424609118
T76,S29,0.3754390550238504
T76,S55,0.3785724221065856
T76,S18,0.3791903660546872
T76,S17,0.3798537383977562
T77,S31,0.363861907374829
T77,S34,0.3661161819244439
T77,S52,0.367705344707954
T77,S41,0.3682988817291849
T77,S54,0.3693246407741848
T77,S58,0.371912954519884
T77,S61,0.3750767882477291
T77,S42,0.3759803313450562
T77,S37,0.3765484973105358
T77,S15,0.3774005907981415
T78,S27,0.4092276874070171
T78,S5,0.4092520688458254
T78,S38,0.4112663782204914
T78,S59,0.4115211872059021
T78,S48,0.4147997574901433
T78,S41,0.4158929702901598
T78,S13,0.4187873683373572
T78,S33,0.4191264979881965
T78,S63,0.4202390261816964
T78,S39,0.4202901509693847
T79,S12,0.3967638818019476
T79,S33,0.4019229943682559
T79,S61,0.4046441890049301
T79,S16,0.4065772342574423
T79,S59,0.4108646712353607
T79,S10,0.4123686212807806
T79,S54,0.4128693043015057
T79,S60,0.4132719026589623
T79,S34,0.413798246327352
T79,S52,0.4145401614363267
T8,S56,0.3105967796606858
T8,S36,0.3203977237477974
T8,S11,0.3270501785545502
T8,S54,0.3280272779394133
T8,S51,0.3324374542904653
T8,S40,0.3353144167646662
T8,S60,0.3356714118343415
T8,S47,0.336608392062158
T8,S57,0.3374600309811063
T8,S22,0.3429167290894984
T80,S51,0.4119513290234345
T80,S23,0.4185857023736462
T80,S41,0.4216461467209054
T80,S15,0.4273293276476986
T80,S33,0.4296760124332843
T80,S9,0.4301935931208673
T80,S5,0.4325661569645399
T80,S64,0.4334513445290499
T80,S48,0.4347388548534446
T80,S54,0.4364856033436727
T81,S1,0.3997880021364071
T81,S28,0.4038124684142199
T81,S35,0.4095303820530929
T81,S17,0.4155740648891793
T81,S14,0.4160581478890838
T81,S50,0.4163035585558324
T81,S41,0.4167231673171349
T81,S39,0.417988726344541
T81,S7,0.4196958208813933
T81,S64,0.4221817151074031
T82,S42,0.397064481563485
T82,S27,0.3992896834399465
T82,S8,0.4060035333392203
T82,S11,0.4068461590714752
T82,S33,0.4069755074460693
T82,S41,0.410771546951916
T82,S64,0.4120726583296784
T82,S54,0.4123710591203371
T82,S58,0.4142577036089161
T82,S36,0.4151531584924308
T83,S53,0.3961243632370927
T83,S23,0.3977065446513951
T83,S59,0.3978812700912383
T83,S17,0.4014596916145184
T83,S33,0.4024279866517682
T83,S64,0.4039206537656885
T83,S39,0.4042059604985895
T83,S9,0.4043833954715012
T83,S57,0.4048667409784106
T83,S41,0.4048768424437666
T84,S37,0.4208551586229134
T84,S39,0.4211512674865667
T84,S35,0.4229061391267645
T84,S33,0.4246350071199428
T84,S50,0.4250609399059295
T84,S32,0.4254973628322497
T84,S14,0.4280858841212603
T84,S27,0.428363893411387
T84,S52,0.4297283849842651
T84,S47,0.4304111029837892
T85,S15,0.3965692298340115
T85,S39,0.4025300538280032
T85,S37,0.4077287717790352
T85,S6,0.4119486257920913
T85,S34,0.4175292600988625
T85,S7,0.4185344286592845
T85,S27,0.4187689873491964
T85,S59,0.4204166363632138
T85,S32,0.4208757867653822
T85,S30,0.4210746325832119
T86,S51,0.4210831207451403
T86,S34,0.4234199578992773
T86,S22,0.4294683997591764
T86,S37,0.4313616833701219
T86,S17,0.4342621706616746
T86,S36,0.4362297062929568
T86,S47,0.4376082390421277
T86,S56,0.4394521978654558
T86,S33,0.4396546755804806
T86,S11,0.4418048052085874
T87,S33,0.4040468995376632
T87,S15,0.4093213209876585
T87,S34,0.4111013451360691
T87,S42,0.4133193385711835
T87,S39,0.4166158049489339
T87,S19,0.4186107478718298
T87,S24,0.4199104013824916
T87,S23,0.4212347889099385
T87,S13,0.424927355902515
T87,S63,0.4251927446512135
T88,S33,0.4111694231234229
T88,S45,0.426751405538744
T88,S54,0.4310975925736567
T88,S46,0.4326333955635967
T88,S42,0.4340279665787923
T88,S6,0.4356231252787595
T88,S61,0.4366289032249075
T88,S34,0.438880849169037
T88,S9,0.43900919754699
T88,S35,0.4397234756555221
T89,S34,0.4456387659092052
T89,S64,0.4460683540214389
T89,S39,0.4472398703155467
T89,S37,0.4501576695986578
T89,S30,0.4544072462130809
T89,S20,0.4544953897125556
T89,S33,0.4545586122058632
T89,S15,0.4555056678906294
T89,S36,0.4557761246168457
T89,S13,0.458771292276091
T90,S59,0.4479327838055582
T90,S16,0.4589474530942145
T90,S50,0.4593237306980006
T90,S46,0.4637927632381701
T90,S33,0.4667769788984711
T90,S34,0.4690492718041533
T90,S53,0.4691776902808564
T90,S30,0.4703226469793722
T90,S63,0.4707848216795821
T90,S15,0.471830319348234
T91,S11,0.4449100663693752
T91,S38,0.4483160552200451
T91,S22,0.4487519634594735
T91,S15,0.4518004500268979
T91,S40,0.4537530688771989
T91,S45,0.4540137856442794
T91,S42,0.4596820577234203
T91,S59,0.4629549923605348
T91,S30,0.4646108994070212
T91,S24,0.4656191117903502
T92,S51,0.4164309094100514
T92,S9,0.4198674894105201
T92,S48,0.4279838858242639
T92,S33,0.4291636990636065
T92,S64,0.4330596031465925
T92,S47,0.4402808489962511
T92,S27,0.4449227950399373
T92,S19,0.4461246491470901
T92,S56,0.446413611207421
T92,S39,0.4473818962605297
T93,S54,0.4729240562519173
T93,S50,0.4827081641100793
T93,S27,0.4892249157476028
T93,S29,0.4955564763056325
T93,S57,0.5008361469236451
T93,S33,0.5016266140239946
T93,S47,0.502000039020442
T93,S10,0.5027880626552288
T93,S62,0.5031095113801023
T93,S39,0.5031652567508654
T94,S10,0.432945206638289
T94,S27,0.4446857720867671
T94,S38,0.447390962374503
T94,S42,0.4480077922755581
T94,S18,0.4533013719090215
T94,S54,0.4544446191404909
T94,S56,0.4545932960084644
T94,S51,0.4559782424890248
T94,S40,0.4592490405718525
T94,S36,0.4592789568976884
T95,S51,0.399700378095881
T95,S34,0.4085655683067111
T95,S54,0.4186211422459359
T95,S46,0.4187873172496709
T95,S16,0.4215531982063694
T95,S33,0.4281807284016373
T95,S56,0.4373698246449053
T95,S9,0.4402567721986834
T95,S4,0.4415849865732325
T95,S28,0.4463331628269202
T96,S12,0.4350825127628716
T96,S58,0.442045147678364
T96,S56,0.4425966757706246
T96,S4,0.445774454703699
T96,S27,0.4476228135828777
T96,S34,0.4482360461957738
T96,S54,0.4520805012817591
T96,S35,0.4523653174788398
T96,S33,0.4534716895789656
T96,S31,0.4569733120699829
T97,S47,0.4218724165140679
T97,S30,0.4255908707762875
T97,S56,0.4258023353245402
T97,S62,0.4265194313421909
T97,S35,0.4293825269629523
T97,S14,0.4310486822216252
T97,S60,0.4367641056367165
T97,S15,0.4373611439376993
T97,S29,0.4406743844417643
T97,S34,0.4413440418983966
T98,S21,0.4118586904064129
T98,S64,0.4161203924242999
T98,S37,0.4165760748002208
T98,S35,0.425986102287866
T98,S34,0.4263502150495308
T98,S29,0.4278327731450944
T98,S22,0.4286633856955071
T98,S15,0.4293615167480831
T98,S23,0.4301854461565054
T98,S41,0.4327747660758461
T99,S23,0.4192889334655582
T99,S14,0.4237685335999701
T99,S63,0.4273086371753442
T99,S46,0.4369180476282682
T99,S51,0.4405120838665025
T99,S59,0.4406966556903759
T99,S40,0.4409943706963359
T99,S53,0.4410576825090965
T99,S39,0.4454825950365252
T99,S47,0.445533094276281
